date_event	type	value	city_id	timestamp	date	time	weekday	tdelta	tdelta_min
2023-07-11 16:24:41	2	0.2742331247207853	1	2023-07-11 16:24:41	2023-07-11	16:24:41	2	0 days 00:00:07	0.11666666666666667
2023-07-11 16:25:06	1	0.20389466502029724	1	2023-07-11 16:25:06	2023-07-11	16:25:06	2	0 days 00:00:25	0.4166666666666667
2023-07-11 16:34:46	1	0.7304674431671894	1	2023-07-11 16:34:46	2023-07-11	16:34:46	2	0 days 00:09:40	9.666666666666666
2023-07-11 16:34:46	2	0.17632480404352344	1	2023-07-11 16:34:46	2023-07-11	16:34:46	2	0 days 00:00:00	0.0
2023-07-11 16:34:51	2	0.3336851590967472	1	2023-07-11 16:34:51	2023-07-11	16:34:51	2	0 days 00:00:05	0.08333333333333333
2023-07-11 16:34:52	0	0.2340972555865054	1	2023-07-11 16:34:52	2023-07-11	16:34:52	2	0 days 00:00:01	0.016666666666666666
2023-07-11 16:54:13	1	0.8694588184481729	1	2023-07-11 16:54:13	2023-07-11	16:54:13	2	0 days 00:19:21	19.35
2023-07-11 16:56:57	2	0.3336851590967472	1	2023-07-11 16:56:57	2023-07-11	16:56:57	2	0 days 00:02:44	2.7333333333333334
2023-07-11 16:57:09	2	0.24502644676727645	1	2023-07-11 16:57:09	2023-07-11	16:57:09	2	0 days 00:00:12	0.2
2023-07-11 17:20:12	2	0.25871249608175195	1	2023-07-11 17:20:12	2023-07-11	17:20:12	2	0 days 00:23:03	23.05
2023-07-11 17:28:17	0	0.020354108797654587	1	2023-07-11 17:28:17	2023-07-11	17:28:17	2	0 days 00:08:05	8.083333333333334
2023-07-11 17:28:18	0	0.151063341564877	1	2023-07-11 17:28:18	2023-07-11	17:28:18	2	0 days 00:00:01	0.016666666666666666
2023-07-11 17:36:19	0	0.1782152435579748	1	2023-07-11 17:36:19	2023-07-11	17:36:19	2	0 days 00:08:01	8.016666666666667
2023-07-11 17:49:00	0	0.25197679021671365	1	2023-07-11 17:49:00	2023-07-11	17:49:00	2	0 days 00:12:41	12.683333333333334
2023-07-11 17:51:24	2	0.3336851590967472	1	2023-07-11 17:51:24	2023-07-11	17:51:24	2	0 days 00:02:24	2.4
2023-07-11 17:56:21	2	0.16118827042106174	1	2023-07-11 17:56:21	2023-07-11	17:56:21	2	0 days 00:04:57	4.95
2023-07-11 18:03:34	0	0.020354108797654587	1	2023-07-11 18:03:34	2023-07-11	18:03:34	2	0 days 00:07:13	7.216666666666667
2023-07-11 18:10:33	2	0.27179542005494567	1	2023-07-11 18:10:33	2023-07-11	18:10:33	2	0 days 00:06:59	6.983333333333333
2023-07-11 18:24:47	2	0.20882357821272582	1	2023-07-11 18:24:47	2023-07-11	18:24:47	2	0 days 00:14:14	14.233333333333333
2023-07-11 18:29:10	1	0.2742331247207853	1	2023-07-11 18:29:10	2023-07-11	18:29:10	2	0 days 00:04:23	4.383333333333334
2023-07-11 18:51:23	0	0.020354108797654587	1	2023-07-11 18:51:23	2023-07-11	18:51:23	2	0 days 00:22:13	22.216666666666665
2023-07-11 18:51:27	2	0.18926946123339222	1	2023-07-11 18:51:27	2023-07-11	18:51:27	2	0 days 00:00:04	0.06666666666666667
2023-07-11 18:55:45	2	0.23052810907793936	1	2023-07-11 18:55:45	2023-07-11	18:55:45	2	0 days 00:04:18	4.3
2023-07-11 18:59:56	0	0.020354108797654587	1	2023-07-11 18:59:56	2023-07-11	18:59:56	2	0 days 00:04:11	4.183333333333334
2023-07-11 19:01:56	0	0.2206095630341844	1	2023-07-11 19:01:56	2023-07-11	19:01:56	2	0 days 00:02:00	2.0
2023-07-11 19:04:10	2	0.18963285333915997	1	2023-07-11 19:04:10	2023-07-11	19:04:10	2	0 days 00:02:14	2.2333333333333334
2023-07-11 19:06:13	0	0.23052810907793936	1	2023-07-11 19:06:13	2023-07-11	19:06:13	2	0 days 00:02:03	2.05
2023-07-11 19:18:43	0	0.151063341564877	1	2023-07-11 19:18:43	2023-07-11	19:18:43	2	0 days 00:12:30	12.5
2023-07-11 19:42:59	1	0.25611398997880325	1	2023-07-11 19:42:59	2023-07-11	19:42:59	2	0 days 00:24:16	24.266666666666666
2023-07-11 19:52:49	2	0.24063387646937054	1	2023-07-11 19:52:49	2023-07-11	19:52:49	2	0 days 00:09:50	9.833333333333334
2023-07-11 20:16:02	2	0.20717947100799539	1	2023-07-11 20:16:02	2023-07-11	20:16:02	2	0 days 00:23:13	23.216666666666665
2023-07-11 20:29:21	2	0.35672321075428226	1	2023-07-11 20:29:21	2023-07-11	20:29:21	2	0 days 00:13:19	13.316666666666666
2023-07-11 20:38:42	0	0.09040602480125447	1	2023-07-11 20:38:42	2023-07-11	20:38:42	2	0 days 00:09:21	9.35
2023-07-11 21:20:44	2	0.22633269154555785	1	2023-07-11 21:20:44	2023-07-11	21:20:44	2	0 days 00:42:02	42.03333333333333
2023-07-11 21:22:27	2	0.24594879175339163	1	2023-07-11 21:22:27	2023-07-11	21:22:27	2	0 days 00:01:43	1.7166666666666666
2023-07-11 21:31:19	2	0.2534948666394102	1	2023-07-11 21:31:19	2023-07-11	21:31:19	2	0 days 00:08:52	8.866666666666667
2023-07-11 21:57:15	0	0.22633269154555785	1	2023-07-11 21:57:15	2023-07-11	21:57:15	2	0 days 00:25:56	25.933333333333334
2023-07-11 22:05:40	0	0.21992391846015724	1	2023-07-11 22:05:40	2023-07-11	22:05:40	2	0 days 00:08:25	8.416666666666666
2023-07-11 22:12:18	2	0.3546833330778363	1	2023-07-11 22:12:18	2023-07-11	22:12:18	2	0 days 00:06:38	6.633333333333334
2023-07-11 22:44:49	2	0.15770852239282737	1	2023-07-11 22:44:49	2023-07-11	22:44:49	2	0 days 00:32:31	32.516666666666666
2023-07-11 23:05:08	2	0.2913105100300011	1	2023-07-11 23:05:08	2023-07-11	23:05:08	2	0 days 00:20:19	20.316666666666666
2023-07-11 23:15:52	1	0.44014367286389605	1	2023-07-11 23:15:52	2023-07-11	23:15:52	2	0 days 00:10:44	10.733333333333333
2023-07-11 23:18:57	2	0.22633269154555785	1	2023-07-11 23:18:57	2023-07-11	23:18:57	2	0 days 00:03:05	3.0833333333333335
2023-07-11 23:35:21	0	0.18868277246708626	1	2023-07-11 23:35:21	2023-07-11	23:35:21	2	0 days 00:16:24	16.4
2023-07-11 23:47:06	1	0.4602311367636561	1	2023-07-11 23:47:06	2023-07-11	23:47:06	2	0 days 00:11:45	11.75
2023-07-12 00:11:37	2	0.3222407025840023	1	2023-07-12 00:11:37	2023-07-12	00:11:37	3	0 days 00:24:31	24.516666666666666
2023-07-12 00:15:51	2	0.278452491183193	1	2023-07-12 00:15:51	2023-07-12	00:15:51	3	0 days 00:04:14	4.233333333333333
2023-07-12 00:15:51	2	0.4787708004050994	1	2023-07-12 00:15:51	2023-07-12	00:15:51	3	0 days 00:00:00	0.0
2023-07-12 00:57:37	2	0.1875705976392738	1	2023-07-12 00:57:37	2023-07-12	00:57:37	3	0 days 00:41:46	41.766666666666666
2023-07-12 01:33:21	0	0.3784870509712929	1	2023-07-12 01:33:21	2023-07-12	01:33:21	3	0 days 00:35:44	35.733333333333334
2023-07-12 02:05:38	0	0.23056780487297132	1	2023-07-12 02:05:38	2023-07-12	02:05:38	3	0 days 00:32:17	32.28333333333333
2023-07-12 02:40:49	0	0.19233547958489003	1	2023-07-12 02:40:49	2023-07-12	02:40:49	3	0 days 00:35:11	35.18333333333333
2023-07-12 02:46:43	0	0.20504671851473857	1	2023-07-12 02:46:43	2023-07-12	02:46:43	3	0 days 00:05:54	5.9
2023-07-12 03:02:50	2	0.17136943121243003	1	2023-07-12 03:02:50	2023-07-12	03:02:50	3	0 days 00:16:07	16.116666666666667
2023-07-12 04:47:48	0	0.40705147110367274	1	2023-07-12 04:47:48	2023-07-12	04:47:48	3	0 days 01:44:58	104.96666666666667
2023-07-12 04:56:55	0	0.23269070564188465	1	2023-07-12 04:56:55	2023-07-12	04:56:55	3	0 days 00:09:07	9.116666666666667
2023-07-12 05:06:29	0	0.020354108797654587	1	2023-07-12 05:06:29	2023-07-12	05:06:29	3	0 days 00:09:34	9.566666666666666
2023-07-12 05:18:28	0	0.30290986538142395	1	2023-07-12 05:18:28	2023-07-12	05:18:28	3	0 days 00:11:59	11.983333333333333
2023-07-12 05:20:32	2	1.2996244084158466	1	2023-07-12 05:20:32	2023-07-12	05:20:32	3	0 days 00:02:04	2.066666666666667
2023-07-12 05:20:32	1	1.5993995753848407	1	2023-07-12 05:20:32	2023-07-12	05:20:32	3	0 days 00:00:00	0.0
2023-07-12 05:20:32	2	2.9392655400412213	1	2023-07-12 05:20:32	2023-07-12	05:20:32	3	0 days 00:00:00	0.0
2023-07-12 05:20:32	2	1.0942547597240786	1	2023-07-12 05:20:32	2023-07-12	05:20:32	3	0 days 00:00:00	0.0
2023-07-12 05:20:32	1	1.2996244084158466	1	2023-07-12 05:20:32	2023-07-12	05:20:32	3	0 days 00:00:00	0.0
2023-07-12 05:20:32	2	2.1157120060568726	1	2023-07-12 05:20:32	2023-07-12	05:20:32	3	0 days 00:00:00	0.0
2023-07-12 05:20:32	2	0.6341132097344764	1	2023-07-12 05:20:32	2023-07-12	05:20:32	3	0 days 00:00:00	0.0
2023-07-12 05:42:21	2	0.39246904313698905	1	2023-07-12 05:42:21	2023-07-12	05:42:21	3	0 days 00:21:49	21.816666666666666
2023-07-12 05:42:21	2	0.47205029502741014	1	2023-07-12 05:42:21	2023-07-12	05:42:21	3	0 days 00:00:00	0.0
2023-07-12 05:47:13	2	0.22410453916996778	1	2023-07-12 05:47:13	2023-07-12	05:47:13	3	0 days 00:04:52	4.866666666666666
2023-07-12 05:47:15	1	2.295434794923658	1	2023-07-12 05:47:15	2023-07-12	05:47:15	3	0 days 00:00:02	0.03333333333333333
2023-07-12 05:54:23	2	0.3134014426600513	1	2023-07-12 05:54:23	2023-07-12	05:54:23	3	0 days 00:07:08	7.133333333333334
2023-07-12 06:14:58	0	0.19097541589999423	1	2023-07-12 06:14:58	2023-07-12	06:14:58	3	0 days 00:20:35	20.583333333333332
2023-07-12 06:17:26	1	0.5695397574670943	1	2023-07-12 06:17:26	2023-07-12	06:17:26	3	0 days 00:02:28	2.466666666666667
2023-07-12 06:22:40	2	0.3784870509712929	1	2023-07-12 06:22:40	2023-07-12	06:22:40	3	0 days 00:05:14	5.233333333333333
2023-07-12 06:25:31	2	0.27089201231225746	1	2023-07-12 06:25:31	2023-07-12	06:25:31	3	0 days 00:02:51	2.85
2023-07-12 06:28:18	2	0.3225209711688719	1	2023-07-12 06:28:18	2023-07-12	06:28:18	3	0 days 00:02:47	2.783333333333333
2023-07-12 06:33:31	2	0.39246904313698905	1	2023-07-12 06:33:31	2023-07-12	06:33:31	3	0 days 00:05:13	5.216666666666667
2023-07-12 06:39:25	2	0.26442070340439555	1	2023-07-12 06:39:25	2023-07-12	06:39:25	3	0 days 00:05:54	5.9
2023-07-12 06:41:52	0	0.20597889496608252	1	2023-07-12 06:41:52	2023-07-12	06:41:52	3	0 days 00:02:27	2.45
2023-07-12 06:42:08	0	0.151063341564877	1	2023-07-12 06:42:08	2023-07-12	06:42:08	3	0 days 00:00:16	0.26666666666666666
2023-07-12 06:56:27	2	0.25871249608175195	1	2023-07-12 06:56:27	2023-07-12	06:56:27	3	0 days 00:14:19	14.316666666666666
2023-07-12 06:59:00	1	0.2742331247207853	1	2023-07-12 06:59:00	2023-07-12	06:59:00	3	0 days 00:02:33	2.55
2023-07-12 06:59:07	1	0.6844703038696978	1	2023-07-12 06:59:07	2023-07-12	06:59:07	3	0 days 00:00:07	0.11666666666666667
2023-07-12 07:02:04	0	0.39436325439320913	1	2023-07-12 07:02:04	2023-07-12	07:02:04	3	0 days 00:02:57	2.95
2023-07-12 07:02:04	0	0.3784870509712929	1	2023-07-12 07:02:04	2023-07-12	07:02:04	3	0 days 00:00:00	0.0
2023-07-12 07:02:04	2	0.3784870509712929	1	2023-07-12 07:02:04	2023-07-12	07:02:04	3	0 days 00:00:00	0.0
2023-07-12 07:04:45	0	0.18728244147402873	1	2023-07-12 07:04:45	2023-07-12	07:04:45	3	0 days 00:02:41	2.683333333333333
2023-07-12 07:07:34	2	0.02402158594947531	1	2023-07-12 07:07:34	2023-07-12	07:07:34	3	0 days 00:02:49	2.816666666666667
2023-07-12 07:13:09	2	0.40362663102951424	1	2023-07-12 07:13:09	2023-07-12	07:13:09	3	0 days 00:05:35	5.583333333333333
2023-07-12 07:13:09	2	0.47563180703128344	1	2023-07-12 07:13:09	2023-07-12	07:13:09	3	0 days 00:00:00	0.0
2023-07-12 07:13:09	2	0.3225209711688719	1	2023-07-12 07:13:09	2023-07-12	07:13:09	3	0 days 00:00:00	0.0
2023-07-12 07:16:09	1	0.35672321075428226	1	2023-07-12 07:16:09	2023-07-12	07:16:09	3	0 days 00:03:00	3.0
2023-07-12 07:19:00	2	0.31462958285358344	1	2023-07-12 07:19:00	2023-07-12	07:19:00	3	0 days 00:02:51	2.85
2023-07-12 07:21:48	2	0.19580784603523682	1	2023-07-12 07:21:48	2023-07-12	07:21:48	3	0 days 00:02:48	2.8
2023-07-12 07:24:20	2	0.25269808076682654	1	2023-07-12 07:24:20	2023-07-12	07:24:20	3	0 days 00:02:32	2.533333333333333
2023-07-12 07:35:12	0	0.32310523033460037	1	2023-07-12 07:35:12	2023-07-12	07:35:12	3	0 days 00:10:52	10.866666666666667
2023-07-12 07:41:00	2	0.3336851590967472	1	2023-07-12 07:41:00	2023-07-12	07:41:00	3	0 days 00:05:48	5.8
2023-07-12 07:52:00	2	0.5053823196579084	1	2023-07-12 07:52:00	2023-07-12	07:52:00	3	0 days 00:11:00	11.0
2023-07-12 07:52:01	2	0.6141822779344533	1	2023-07-12 07:52:01	2023-07-12	07:52:01	3	0 days 00:00:01	0.016666666666666666
2023-07-12 07:58:04	1	0.15725134296107332	1	2023-07-12 07:58:04	2023-07-12	07:58:04	3	0 days 00:06:03	6.05
2023-07-12 08:00:40	1	0.5879035173545492	1	2023-07-12 08:00:40	2023-07-12	08:00:40	3	0 days 00:02:36	2.6
2023-07-12 08:00:40	1	0.37200324489039327	1	2023-07-12 08:00:40	2023-07-12	08:00:40	3	0 days 00:00:00	0.0
2023-07-12 08:03:55	0	0.36456384928561825	1	2023-07-12 08:03:55	2023-07-12	08:03:55	3	0 days 00:03:15	3.25
2023-07-12 08:03:59	2	0.29099090796688104	1	2023-07-12 08:03:59	2023-07-12	08:03:59	3	0 days 00:00:04	0.06666666666666667
2023-07-12 08:09:05	2	0.39246904313698905	1	2023-07-12 08:09:05	2023-07-12	08:09:05	3	0 days 00:05:06	5.1
2023-07-12 08:12:25	2	0.28145491979532405	1	2023-07-12 08:12:25	2023-07-12	08:12:25	3	0 days 00:03:20	3.3333333333333335
2023-07-12 08:17:55	1	0.2573730686087678	1	2023-07-12 08:17:55	2023-07-12	08:17:55	3	0 days 00:05:30	5.5
